169.254.170.2_remote.6,AWS::StepFunctions::StateMachine.6,AWSSimpleSystemsManagement_AWS::AWSSimpleSystemsManagement.6,DynamoDB_AWS::DynamoDB.6,Evidently_AWS::Evidently.6,PGSQL Query_remote.6,PetAdoptionStatusUpdater/prod_AWS::ApiGateway::Stage.6,PetSearch_AWS::ECS::Fargate.6,PetSearch_client.6,PetSite.6,SSM_AWS::SSM.6,STS_AWS::STS.6,Servi-searc.us-west-2.elb.amazonaws.com_remote.6,SimpleNotificationService_AWS::SimpleNotificationService.6,SimpleSystemsManagement_AWS::SimpleSystemsManagement.6,StepFunctions_AWS::StepFunctions.6,adoptions@services-database.us-west-2.rds.amazonaws.com_Database::SQL.6,amazon.com_remote.6,execute-api.us-west-2.amazonaws.com_remote.6,https://sqs.us-west-2.amazonaws.com/Services-sqspetadoption_AWS::SQS::Queue.6,lambda_step_priceGreaterThan55.6,lambda_step_priceGreaterThan55_AWS::Lambda.6,lambda_step_priceGreaterThan55_AWS::Lambda::Function.6,lambda_step_priceLessThan55.6,lambda_step_priceLessThan55_AWS::Lambda.6,lambda_step_priceLessThan55_AWS::Lambda::Function.6,lambda_step_readDDB.6,lambda_step_readDDB_AWS::Lambda.6,lambda_step_readDDB_AWS::Lambda::Function.6,lambdastatusupdater_AWS::Lambda.6,lambdastatusupdater_AWS::Lambda::Function.6,payforadoption_AWS::ECS::Container.6,petInfo_AWS::DynamoDB::Table.6,petlistadoptions_AWS::ECS::Fargate.6,petlistadoptions_client.6,servi-lista.us-west-2.elb.amazonaws.com_remote.6,servi-petsi.us-west-2.elb.amazonaws.com_remote.6,servi-searc.us-west-2.elb.amazonaws.com_remote.6,www.amazon.com_remote.6
0,18.181818181818187,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,27.77777777777777,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,52.63157894736842,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,11.111111111111114,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.70544918998527,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,25.925925925925924,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.69969969969968,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,20.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,14.285714285714292,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85652797704448,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,15.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,13.63636363636364,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,35.71428571428571,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,16.66666666666667,100.0,100.0,0.0,100.0,100.0,100.0,100.0,98.67060561299851,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,96.90721649484536,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,31.25,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.8581560283688,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,15.78947368421052,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.80952380952381,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,16.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,73.6842105263158,77.77777777777777,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,13.333333333333329,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85734664764622,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,28.57142857142857,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,24.13793103448276,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,42.85714285714285,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,40.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,20.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,22.22222222222223,100.0,100.0,0.0,100.0,100.0,100.0,100.0,98.33795013850416,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,21.42857142857143,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.44521497919555,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,37.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,16.66666666666667,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.85569985569984,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,19.04761904761905,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,21.73913043478261,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.47058823529412,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,44.44444444444444,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,18.75,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.8567335243553,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,17.647058823529406,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,47.05882352941177,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,38.888888888888886,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,20.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,40.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,18.51851851851852,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71711456859973,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,26.66666666666667,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,7.142857142857139,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,34.61538461538461,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71139971139972,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,33.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,41.1764705882353,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71305595408896,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,41.935483870967744,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,21.05263157894737,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.56076134699852,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,14.81481481481481,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,100.0,51.851851851851855,52.17391304347826,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,25.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71988795518207,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.85714285714286,92.85714285714286,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,33.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,33.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,92.3076923076923,92.3076923076923,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,22.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,15.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,87.5,86.66666666666667,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.538461538461531,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.5645863570392,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,23.80952380952381,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.71910112359552,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,45.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,7.692307692307693,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,15.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,35.294117647058826,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,42.10526315789474,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,42.85714285714285,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,33.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.42028985507248,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,30.434782608695656,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,13.63636363636364,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,36.8421052631579,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,21.42857142857143,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,24.13793103448276,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.529411764705884,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.86376021798364,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,4.347826086956516,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,25.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,32.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.7134670487106,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.80952380952381,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,17.391304347826093,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.07692307692308,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,35.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,33.33333333333333,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,16.66666666666667,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.70972423802613,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,35.294117647058826,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,16.66666666666667,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.70326409495549,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.42857142857143,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.37037037037037,71.42857142857143,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,25.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.70149253731344,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,10.526315789473683,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.69834087481146,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,11.764705882352942,100.0,100.0,0.0,100.0,100.0,100.0,100.0,99.86431478968792,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,37.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
100.0,38.095238095238095,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,12.5,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,27.272727272727263,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0,23.07692307692308,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
